Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID
4eu6JBKQQDruA38FBDX22d,Don't Lie,https://api.spotify.com/v1/tracks/4eu6JBKQQDruA38FBDX22d,188000,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
5mB1bWU8VueYVxuvcLPn2B,Do It Myself,https://api.spotify.com/v1/tracks/5mB1bWU8VueYVxuvcLPn2B,167333,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
7aDX6FMpAW6WFEWiKJnXKe,I Wanna Go Down With You,https://api.spotify.com/v1/tracks/7aDX6FMpAW6WFEWiKJnXKe,183413,False,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
12D58FK59SgrfG1r7MDi4r,Family & Friends,https://api.spotify.com/v1/tracks/12D58FK59SgrfG1r7MDi4r,175106,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
3pndPhlQWjuSoXhcIIdBjv,What They Want,https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv,165853,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
3p4WqtYWXEqO6iShUAZTAc,Got This,https://api.spotify.com/v1/tracks/3p4WqtYWXEqO6iShUAZTAc,172773,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
3ifyEy9pIoaY1DbJ7o3LX0,No Turning Back,https://api.spotify.com/v1/tracks/3ifyEy9pIoaY1DbJ7o3LX0,154826,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
4cxMGhkinTocPSVVKWIw0d,Losin Control,https://api.spotify.com/v1/tracks/4cxMGhkinTocPSVVKWIw0d,237506,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
3Zc922QGIRgdMRFa6qSiz7,Scared,https://api.spotify.com/v1/tracks/3Zc922QGIRgdMRFa6qSiz7,179066,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
0Hm0TZFnKnmw9qENRPBCB9,Back To You,https://api.spotify.com/v1/tracks/0Hm0TZFnKnmw9qENRPBCB9,207546,False,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
7L3FllK8NDaivTBFuvYf9i,One More Shot,https://api.spotify.com/v1/tracks/7L3FllK8NDaivTBFuvYf9i,191973,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
0eiRA0zYMV1et8R0C52WM2,Emergency,https://api.spotify.com/v1/tracks/0eiRA0zYMV1et8R0C52WM2,230173,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
57evRskKe47TvzG96SLLTM,Pull The Trigger,https://api.spotify.com/v1/tracks/57evRskKe47TvzG96SLLTM,156560,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
6euh6chaRsi3Ywb1gA9LlO,MVP,https://api.spotify.com/v1/tracks/6euh6chaRsi3Ywb1gA9LlO,256253,True,1z7b1Pr1rSlvWRzsW3HOrS,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,album
4lMLWhTCGFbrfP8p7Mm7Vx,I Can't Lie,https://api.spotify.com/v1/tracks/4lMLWhTCGFbrfP8p7Mm7Vx,152790,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
4bI8a3bXcI0CIobu3M0F3W,Lately (feat. Bugus & Musa),https://api.spotify.com/v1/tracks/4bI8a3bXcI0CIobu3M0F3W,216946,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
3WTDhu4syeNHtuHzdg8lu5,Yellow,https://api.spotify.com/v1/tracks/3WTDhu4syeNHtuHzdg8lu5,132075,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
5OG9RaTkIPhbE1nKy5oi72,90s Babies (feat. Bugus),https://api.spotify.com/v1/tracks/5OG9RaTkIPhbE1nKy5oi72,171258,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
1ewbSqGkXHTeeV5nReyups,Army,https://api.spotify.com/v1/tracks/1ewbSqGkXHTeeV5nReyups,145240,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
60DYd3b1tkYvz1s5QXEU20,Comin Thru,https://api.spotify.com/v1/tracks/60DYd3b1tkYvz1s5QXEU20,213864,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
6q9ln4FsyEAETN5eqlP9AH,Connected,https://api.spotify.com/v1/tracks/6q9ln4FsyEAETN5eqlP9AH,129567,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
2NX9wsn2pIFlSk0PXCmqC9,Gypsy,https://api.spotify.com/v1/tracks/2NX9wsn2pIFlSk0PXCmqC9,174654,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
7JaJPAHxEcGXgtMzEYetgE,Keep the Faith,https://api.spotify.com/v1/tracks/7JaJPAHxEcGXgtMzEYetgE,117812,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
6KDXdvYjrWjHBrGY3vtmGm,All My Angels,https://api.spotify.com/v1/tracks/6KDXdvYjrWjHBrGY3vtmGm,137743,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
0iM8UDJmdNhtGynWplakrH,Naked,https://api.spotify.com/v1/tracks/0iM8UDJmdNhtGynWplakrH,176065,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
2FN5B7qquAKZaDMG6urjh5,Paulo Coelho,https://api.spotify.com/v1/tracks/2FN5B7qquAKZaDMG6urjh5,168071,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
7ybo9jYmu57fKpUgbqgGw5,Brush Me (feat. Collie Buddz),https://api.spotify.com/v1/tracks/7ybo9jYmu57fKpUgbqgGw5,122853,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
7ndZwTpMafdDSsShWm8cpX,Me (feat. Chioma),https://api.spotify.com/v1/tracks/7ndZwTpMafdDSsShWm8cpX,160574,True,1z7b1Pr1rSlvWRzsW3HOrS,2s7lwmva05g4kccq1f31oK,Silence,album
6HpXphhkaFftB1dluhtWyu,There Is No God but You,https://api.spotify.com/v1/tracks/6HpXphhkaFftB1dluhtWyu,48065,False,1z7b1Pr1rSlvWRzsW3HOrS,2kZ8n3EFPdiWXM5x2j0JxF,Brain Dead,album
4OxyXZpkM6OEOT6S0TPLWs,Abra,https://api.spotify.com/v1/tracks/4OxyXZpkM6OEOT6S0TPLWs,109374,True,1z7b1Pr1rSlvWRzsW3HOrS,2kZ8n3EFPdiWXM5x2j0JxF,Brain Dead,album
6HZKnuTYZb08Dio6BxwN9B,Murder Me,https://api.spotify.com/v1/tracks/6HZKnuTYZb08Dio6BxwN9B,218253,True,1z7b1Pr1rSlvWRzsW3HOrS,2kZ8n3EFPdiWXM5x2j0JxF,Brain Dead,album
